path,is_valid,width,height,channels,aspect_ratio,error,blur_score,brightness,contrast,filename,label,claim_id,sha256,dhash
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4179.jpg,True,812,609,3,1.3333,,2752.6544,170.5575,69.9273,4179.jpg,0,4179,70b3de61b3406591a55faaefecc79921fa03a5928010f5802e1adb2bbb87ceeb,eeee9dbcfdb9dbfa
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4180.jpg,True,1497,1122,3,1.3342,,14.841,123.447,80.9746,4180.jpg,0,4180,c635df90dab252f0e1aff666990c1dbaca06841b1709159315a909b9eeae88c4,c8d1ccc9a2cc793c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4181.jpg,True,1347,1010,3,1.3337,,70.7082,96.4196,42.9801,4181.jpg,0,4181,7c6a9cd40f275b85da292a24965698af2bb172e044ce42ad77525b062e8a8666,6d6faff6ff8f365a
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4182.jpg,True,1286,964,3,1.334,,95.2498,82.6355,61.8938,4182.jpg,0,4182,a0d8977a8f89e20a33140e022d39afe6a9ceda122bb4e36c990f286d6108c9c7,3359f1f1c9e170bc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4186.jpg,True,830,622,3,1.3344,,1720.1868,121.7145,34.7162,4186.jpg,0,4186,9bfea10e492ba0a009e169cb692fb7d77b97854f8528839466147e917a387abd,9090a090d8d87147
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4188.jpg,True,820,615,3,1.3333,,56.888,84.2083,46.5852,4188.jpg,0,4188,703c0e3d6fbb1348a63b4692945fdc7e966f88cdeb73424cd4b201e1d7469c55,80852c48785c6c96
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4190.jpg,True,1174,880,3,1.3341,,96.1017,150.5253,47.7709,4190.jpg,0,4190,e96f1d8179b30e4b83396983c578e5a8928ce61a3eac8f1816bdcd9a09fc8884,2c343c2c252d0cd1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4192.jpg,True,840,630,3,1.3333,,5299.6751,138.7247,59.412,4192.jpg,0,4192,aa4f47d4318298a91f49e4de106886238ce34b1c8359166ffb98cad5c42878b1,12b2b6252bac7cf1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4193.jpg,True,1177,882,3,1.3345,,100.782,171.6891,77.5061,4193.jpg,0,4193,9c6d53181d5651c5f1f3ddfe6b643f5ab04c87864699a6a0b168a9e744315f35,1e9e1654682084d9
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4197.jpg,True,1429,1071,3,1.3343,,22.9605,142.1813,58.9357,4197.jpg,0,4197,65e03c3ff4cd7a19740448c528639fb10955b062baa8934758cebab3bf3ccafd,f9fb1fcacd791f03
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4198.jpg,True,887,665,3,1.3338,,167.5877,137.7603,60.1217,4198.jpg,0,4198,d6e8db4b8cc2632c8f1cf810bc0baa13c4691027175acd01d19e0ef2f139674d,ddde169c98dbdfe0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4199.jpg,True,836,627,3,1.3333,,697.1031,76.7402,58.1929,4199.jpg,0,4199,d4e243d9ccc6369b39d7f55002e1436c1bfd7637c81d47a50c01b75b5492a9de,39be366c7473d868
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4202.jpg,True,1376,1032,3,1.3333,,49.1835,107.7236,62.3291,4202.jpg,0,4202,b72efe6a54e920d304396a8da30bf1825c6b90809ab37213553fcc2be7ff9765,233363736f781f3f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4204.jpg,True,809,606,3,1.335,,83.6106,159.3939,54.4013,4204.jpg,0,4204,1b66654bacc92ebbbc52f8b13171b82ed09ff53a6e484132cab0563bbc867db8,0818883858d8d0cf
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4205.jpg,True,800,600,3,1.3333,,1588.7143,101.3713,59.2673,4205.jpg,0,4205,c97a0adef3671e2bb0f63050fc262a3ce666d514419b1572a70fceb63b45ddc8,3e4f4765d9d8f0fe
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4206.jpg,True,1241,930,3,1.3344,,20.1673,104.0013,49.871,4206.jpg,0,4206,2935c2d0bebebf2209f913ac1c2c87d5245f37fbe927219b469e9914294617e4,0606d44070186060
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4207.jpg,True,1349,1011,3,1.3343,,37.9449,85.7242,42.948,4207.jpg,0,4207,7e92f630fa19b677d7006fe8be5df98093ab668090bc6615daef25822a464ac7,0e5fb8d82d236638
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4208.jpg,True,898,673,3,1.3343,,506.9116,167.5705,81.4204,4208.jpg,0,4208,3433b1066e7039c5a37f301c1a1d5d23227f98b446855a34df6f9b5c4b4359be,6c6292efebf2767e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4209.jpg,True,1159,869,3,1.3337,,45.0552,104.7659,57.4378,4209.jpg,0,4209,c2760a6c348f5f85921e7c57f80699e6a8a47de33236d90ce74b5a4a1c5a4e1b,ff83faa8ca749868
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4210.jpg,True,873,654,3,1.3349,,825.7877,116.1062,47.8056,4210.jpg,0,4210,0abcdb3149a890715a2619c4c82caad6d8fb3fecaf880aeb1c368b6ca64c533a,1292b6a5ab2e7cf9
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4214.jpg,True,867,650,3,1.3338,,118.1243,82.5849,57.9739,4214.jpg,1,4214,50eedade1ee61c6a1cf115eb4f2e1e2dec159b433cbd5543a08e241f6642a2d4,c07032b8dcacf4a6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4217.jpg,True,801,600,3,1.335,,326.9185,93.2925,52.0464,4217.jpg,0,4217,bd3b8a95d434d1896c7c839c7c77e13a9a1677e845eb65404cefe6e60b4ea213,239b03048fc7e183
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4219.jpg,True,867,650,3,1.3338,,4136.1147,135.1843,66.329,4219.jpg,0,4219,6bbf919638dd8dccb3ac5ffa4cc3fa3ac03081a42435fc867da81a9cf0855428,0d2c3c81c1030206
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4220.jpg,True,820,615,3,1.3333,,145.9436,118.7669,38.0647,4220.jpg,0,4220,715a588d1df6124b372030beedfc52c9d4e56b2993b3bec33bff8ad59085a00b,a1d3d274ed79330e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4221.jpg,True,1445,1083,3,1.3343,,11.6145,149.0549,57.7607,4221.jpg,0,4221,0b3b0f0d993738dc6801d8eafa216cba1b82e2734043b6e9f71436a7c3298b86,68303b1b1b13f2dc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4222.jpg,True,817,612,3,1.335,,301.7837,96.9722,41.4899,4222.jpg,0,4222,0b1aeaed37c29c39f151a8c51cafa43da1f0552bd970d5eb92118367c0e407f2,b0e0c65c58995933
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4223.jpg,True,1397,1047,3,1.3343,,80.7687,134.9206,61.0456,4223.jpg,0,4223,6423c92c9fb0c0a2da8a0639d023f61815571ae2a6cdec478f6ee7bb7429f7c8,8f8f8b9c31614382
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4225.jpg,True,1124,843,3,1.3333,,2323.1477,131.1005,68.6766,4225.jpg,0,4225,11f02c363db4d479194b7a4aae763fc5654d946a3065c6a3b4cfbbe6483de5fc,c8f4ee6ef0c090f0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4227.jpg,True,1363,1022,3,1.3337,,41.6832,150.5804,73.1893,4227.jpg,0,4227,57f76f04e17186dfc4db2abacc720664e3ca477539527e5d2a960082baa1389b,b6624663331b8a4b
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4228.jpg,True,1258,943,3,1.334,,14.8025,103.0782,74.2364,4228.jpg,0,4228,06e70849f9cad43a4437acc337115976a59dffe07f7b0a9039cdeae57a0b0140,77fb5ed6cefdffbf
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4230.jpg,True,1193,894,3,1.3345,,69.0152,128.3454,68.3148,4230.jpg,0,4230,3c64a8a6e39619d6de4babdac66e054fdb1962ff5ad9ba25ea50b0e515b24a7f,c001c0e8c1c3c6c0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4233.jpg,True,883,662,3,1.3338,,155.5112,120.1756,74.8401,4233.jpg,0,4233,fa27b348cced50d39f591d4b48101ed440f59d83f5295154df33c14f76d4501b,e2e377fbebcbd7fe
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4234.jpg,True,1478,1108,3,1.3339,,26.2692,150.0852,42.6656,4234.jpg,0,4234,7ee37157d42efab3807b0b13281cadbce4cc0aad356ad3005edb303cccfd6490,b3c78d0fa68fdede
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4235.jpg,True,843,632,3,1.3339,,761.6446,153.4456,49.8465,4235.jpg,0,4235,1a39068fb77f6a1b38aa252f5bb493f450fa0db38b86c88daff4fd7949211f46,0606cde1c0c14d30
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4237.jpg,True,1413,1059,3,1.3343,,976.0387,198.868,72.4162,4237.jpg,0,4237,0a55b6c5ea2bce1f82fe89a8fbd9088ea41436d6458c3c2f083cbfdcc33c3ddd,e3cea43b0c0e41a7
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4239.jpg,True,822,616,3,1.3344,,48.8696,200.1763,51.5097,4239.jpg,0,4239,bd8a134ee6f4c1ce197df5064f062f0043937b0718bf9bd43babdf756ce39e43,86c6a6b0b6383819
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4241.jpg,True,829,621,3,1.3349,,50.886,128.4072,61.6405,4241.jpg,0,4241,a1338ee8e56d4ef62836b0c15fe9cdc5bf010cefcbc5323e453035273221707e,1390999d9f0098cf
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4242.jpg,True,878,658,3,1.3343,,2340.105,159.8414,58.4224,4242.jpg,0,4242,cc89e33b0d9c7d5e06b2ddc4213ae17221d9db8c3e9999a47bae68afea504fab,f6cc15b8306163c2
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4243.jpg,True,813,609,3,1.335,,1200.8716,108.3266,75.6582,4243.jpg,0,4243,155cc02825a9e1c130d5fe78d1c58c8d25f618f56611b848c6185dc0d2f32781,818202e2b0b0b3c3
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4245.jpg,True,1302,976,3,1.334,,78.3635,55.2953,48.7389,4245.jpg,0,4245,eb9f794f1b8341c7783aa6dd44faad936cab2ecc3276e0cbbbe397027a01044b,e3a2322303838302
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4249.jpg,True,1194,895,3,1.3341,,655.3161,125.9714,48.1839,4249.jpg,0,4249,3935dd86dae85174e544cf1c97eaef74731ec8bd6ccae95bb5d12872a482079a,e4ead989990c4100
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4250.jpg,True,811,608,3,1.3339,,317.0991,110.4658,50.604,4250.jpg,0,4250,7b766b879829a23ece9d5d98c55dcec2acc31470fe2f19e9f0dd8fca3d672b7f,6e7c6868626ae246
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4255.jpg,True,1261,945,3,1.3344,,55.217,107.4587,64.3486,4255.jpg,0,4255,a12627418fe61444321a45553275aab7a306dd2494c4d6546617404b6969b5f0,7d76e8e429391c13
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4256.jpg,True,830,622,3,1.3344,,227.0771,135.0376,43.4433,4256.jpg,0,4256,93039c06d7be00c5ead98fb2fdd810acaccb70a59f0b66a91bfaa148c01e5806,1f9bf30765a5c77e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4257.jpg,True,1175,881,3,1.3337,,10.4466,199.7885,38.5587,4257.jpg,0,4257,f2abb750e3eba4ef4fe6fc266146772102c59838f8224c5f45c6498fc7d79e3f,88c4032b6cecc869
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4260.jpg,True,808,606,3,1.3333,,90.798,148.3887,69.928,4260.jpg,0,4260,23300563e1da729873400763eccf447b779c6f4875c49ab033006f544a8f4860,8ba3bcbf3f333318
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4261.jpg,True,842,631,3,1.3344,,2287.5073,142.5907,58.919,4261.jpg,0,4261,ba23482e40b8e99570ba5c1fa32e7f88bc0d5a43226f442ed448a48d053cefc9,c496eae397911b3f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4262.jpg,True,853,639,3,1.3349,,51.0738,107.437,53.9263,4262.jpg,0,4262,d6301492e8325c83664d336eb94422b912d8d05f2897ca282ab292bbc419e285,8d8c8883a77ffefc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4263.jpg,True,821,615,3,1.335,,77.0389,102.367,57.6339,4263.jpg,1,4263,d422e797c6b1fb23c26b89e0f1c374a30b2398d02e214315d7b4fcc7ee1b2758,8e9c0b43d3c1e5c6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4265.jpg,True,870,652,3,1.3344,,106.129,102.2933,51.8485,4265.jpg,0,4265,3c9bc3b957f8368fad5e45e29425dbcc034cb54ab73f9b849017881705622bd6,9d2f6de8b0548432
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4266.jpg,True,873,654,3,1.3349,,1044.6672,139.7665,73.8162,4266.jpg,0,4266,93fa7308d66d0587c3e1e20ddb82b5d1524b5e3d262b95d9dd176510b7064dbb,21a3cc496c7a3c01
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4269.jpg,True,1191,893,3,1.3337,,16.44,163.2281,22.7737,4269.jpg,0,4269,e3a41fd03dfcb18f3d5ba77db5115b3c8c55559237dfa0f3732e45055cc70be3,cecede5293939e3b
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4270.jpg,True,1240,930,3,1.3333,,110.9799,84.2742,57.5722,4270.jpg,0,4270,65b2fe5ba47677042bfc2061f0f95855d345cfa2dc4a1bec2a601bdc68be69a3,ebefe7cbdfff2e7e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4271.jpg,True,1281,960,3,1.3344,,1240.2939,111.089,83.7861,4271.jpg,0,4271,f7f5f1f6c2bbf61e8cbb7e9b34bff9733637fb1a10ee41979e32ddfe9adcb278,d3c367677d7f1f21
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4274.jpg,True,841,630,3,1.3349,,22.521,153.6074,41.225,4274.jpg,0,4274,ff4a2e8452339a64c914953a7417c4dadf1a5861c4e1c24346f5a3eb38e32172,e5e4e5e52507050c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4275.jpg,True,1227,920,3,1.3337,,335.8628,151.0113,71.7847,4275.jpg,0,4275,3262364db97bf08cc9c2993e0d66e02ce0c352778efbb4e1316b71dce4fc56dc,878697d5e97bde64
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4277.jpg,True,1444,1083,3,1.3333,,12.0497,76.6864,50.291,4277.jpg,0,4277,91d9fdb2c8f1fb1cf7ab73d1bea09b73fabcab8e2f8b7a9d5084f1490a9977fb,fde369d3dbe67339
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4278.jpg,True,864,648,3,1.3333,,1808.4756,115.1143,65.2812,4278.jpg,0,4278,43cbc9aa3ded92bee8d1a96dbf0f028165bc0a0661d1f9b36dc66e0c0752eb45,31ffbed753dcee2d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4279.jpg,True,817,612,3,1.335,,327.6019,60.7098,40.2929,4279.jpg,0,4279,3451cc8243212dad7aefc960f7c202c5e974bf6da0020abbe32a98f1a200d41b,102c061ce4e4a013
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4282.jpg,True,826,619,3,1.3344,,54.6544,110.3193,54.2123,4282.jpg,0,4282,c4f663e05e546ecc42d0c24f8d7f8d32719dedc5295a91a6abf3a9082523978e,58b1906c6fd78789
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4284.jpg,True,1477,1107,3,1.3342,,30.7204,110.1955,67.176,4284.jpg,0,4284,6f3d42fb59570d09753748533f09f87bb5c3e3a5291a2ac55d6a4cbb9000f50b,72d072b0cd49230f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4285.jpg,True,804,603,3,1.3333,,183.6067,87.8249,46.938,4285.jpg,0,4285,9b3d73ebb5d1292884ec90c7ae2f9b5cf1540365db45e4de79358b50d05d59d2,57f3a53dbbafbefe
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4286.jpg,True,886,664,3,1.3343,,188.2516,114.847,70.0573,4286.jpg,0,4286,9288fa138b2e1d64bb5c9fd281221aba8015fd459ea808477c543116d830ef4d,5040c8f86830b0b2
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4287.jpg,True,1497,1122,3,1.3342,,10.7444,109.2343,49.3529,4287.jpg,0,4287,3b324023f78779c3f803ddb1cff0786052ddeb2679b3b63a1c43e1d9dab41371,5cdd78dedf9f9ecf
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4288.jpg,True,1335,1001,3,1.3337,,92.0627,123.2289,37.3649,4288.jpg,0,4288,c13c19e3199fc2c74231a2eb9950b93be26af6e87349416040eeacb3e256863e,f86efe2378560f8f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4289.jpg,True,1123,842,3,1.3337,,1272.6309,117.0596,60.0457,4289.jpg,0,4289,c038d0a68a9f45f2ee640d5dfb0b27e7a4e71b96d8e6cff5e5107786b8a77062,c0f2fe7c9cec7c06
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4290.jpg,True,882,661,3,1.3343,,102.9541,169.7564,62.4951,4290.jpg,0,4290,122bdb20905bd8b442d169687ecf088fe87f81a08507595bc45d23c1bd52bc4e,83c3a363e367470d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4293.jpg,True,1221,915,3,1.3344,,239.9645,60.2542,40.5921,4293.jpg,0,4293,e999e7a893ba4cf63ffdf599872c37e5fa51764446d773b07536be37a95c4c32,8ce2c64d86ce1c1f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4295.jpg,True,1184,888,3,1.3333,,361.0494,137.3098,49.6078,4295.jpg,0,4295,569af7ead3bdcbe2e77ceb428a1a06114e94e5392943cd14295aed2fdae42bab,48d8fcf0e498b0e0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4296.jpg,True,812,609,3,1.3333,,49.5197,148.0367,62.996,4296.jpg,0,4296,fce83177899331c512f533ce44c2045eb491de4ac464b8d967b4607cb7d8133e,bfce6f9f46e020e1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4298.jpg,True,880,660,3,1.3333,,238.8076,121.9744,49.4537,4298.jpg,1,4298,d12f465778016ed9b66954ee95b7c12f4b946a312cd4d6f4e225f76eaddecad7,9bcdf31909ab99d9
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4299.jpg,True,841,630,3,1.3349,,137.5084,96.0207,49.017,4299.jpg,0,4299,b6cd0965dc939ee838532d06cb86b3828384a2adc9ba44d6bd1bfec2d364b1fd,7bf93235694b63f7
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4300.jpg,True,1152,864,3,1.3333,,25.2832,82.9722,29.619,4300.jpg,0,4300,43afa00cd3713c0e8343ff94102f2f2d7eb857e0154e38af160c378177a8acdb,e0682830c4cc8504
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4301.jpg,True,1276,957,3,1.3333,,19.8315,146.3172,80.1247,4301.jpg,0,4301,db4741fb531589c4b36dd373b75ee810272ca712635177a93af66f671a5e3ccb,8940300636382000
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4303.jpg,True,1316,987,3,1.3333,,18.5443,133.8437,57.775,4303.jpg,0,4303,fb3b30431dff069b8e51828d1b6f2f9efdae36147fec6f9f5d3b87c7059f4396,5c4f65273636161b
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4304.jpg,True,811,608,3,1.3339,,898.2855,162.8669,65.2577,4304.jpg,0,4304,4716a92e3a333afbecddb84b077f34a7b05dad745c279506103ebc3bd94c8536,23e1a1393c350b07
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4305.jpg,True,1179,884,3,1.3337,,38.9797,117.1809,58.0571,4305.jpg,0,4305,2530d3e48d62b28e7d1303e381b3963493138b6afc6baff7c8e3d3dfaf8f927b,3abbb5340b0f0703
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4306.jpg,True,856,642,3,1.3333,,32.8002,86.7947,35.967,4306.jpg,0,4306,1bf075d9f7b754eaa1b51be19a8fef01225ca8f4bea54d5221d4f6eabb8a19da,9ec4e2c4e0f0f0f0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4307.jpg,True,1479,1109,3,1.3336,,218.9553,111.7748,29.4965,4307.jpg,0,4307,5631092564eda23d503a78232f4a3035cb8461efdabb9cb3a7afda5dbc086860,8799b56960767e0a
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4308.jpg,True,818,613,3,1.3344,,77.0262,108.9761,55.1898,4308.jpg,0,4308,5b87ee071b32694013b3c26355d380877b306592ddbd7af2f1619f9d2698a8e9,b99e83c9407f3f00
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4309.jpg,True,1478,1108,3,1.3339,,40.5863,139.2378,61.5151,4309.jpg,0,4309,1a51c4122e34d1aca42475b6f8ad2e19bc01b366ed5c4ac595bbee1f890d59cb,39a4b1a2acd9e979
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4310.jpg,True,1111,833,3,1.3337,,215.2666,137.8715,100.333,4310.jpg,0,4310,83cca2064f5453c20c97c88c96df6f8065bff1b8b8aa01de71be88f5a0929844,d4946404f0f80e01
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4313.jpg,True,840,630,3,1.3333,,145.4056,85.4764,75.0229,4313.jpg,0,4313,3371a05ac7bfaaa4a87f70a0c7083174287ff09ef771b80a9d14cafd888c31ba,391be0e26772e7f8
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4314.jpg,True,845,633,3,1.3349,,61.4639,113.0373,58.6605,4314.jpg,0,4314,aa0c2b2fe9e7ffc64ec125bdf4e462fc05701e4c93ae5329ca499d490baa4d7f,8292a0e8765ffef2
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4315.jpg,True,880,660,3,1.3333,,72.1726,147.4438,73.9357,4315.jpg,0,4315,b782b9ce3acff473fdb7c57fcbce8ca2c8a525469afdcb3bcd304a73e24b3374,f5edbcfad9cce44c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4317.jpg,True,1162,871,3,1.3341,,28.8829,100.4114,75.5872,4317.jpg,1,4317,afa9b8667b58bd2d5b4eb53ec10ebfa89cc531f86a394bcc518e81402d4bb204,bf7e8eda5bdb9fff
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4318.jpg,True,899,674,3,1.3338,,63.5772,93.41,49.9778,4318.jpg,0,4318,476955d17d71a8bd8839ef242b36eb24a879075f3f0fb1a5046f4b215ffe7bf5,b8bacae676427292
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4319.jpg,True,845,633,3,1.3349,,434.9278,104.7163,58.5883,4319.jpg,0,4319,44db8dc562f0cb18d7c52a9f7918f09cbe9d9f45d40825c0c091da3e9ccc5f1e,a72a1a3338909c0e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4321.jpg,True,1143,857,3,1.3337,,56.5208,141.3364,69.0415,4321.jpg,0,4321,ed84ce0d65acba89f4f8d3118b15c5fe108230b29cc7c388422be77f2c15430b,80d00b1385c9c996
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4323.jpg,True,833,624,3,1.3349,,158.5686,88.028,58.1703,4323.jpg,0,4323,0edca644f218888bb3e0ad1e67862209dc6671a645da37cbd9231ec82925024f,f1076f707070395f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4324.jpg,True,861,645,3,1.3349,,235.3653,134.4377,56.8774,4324.jpg,0,4324,cbc59774e8d9648c33bc6436ec22ecd2ae281dfb0a623d519c2a6211f3769b19,82dcb8def8f0f0f0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\4325.jpg,True,1450,1087,3,1.3339,,25.4199,148.4852,90.9068,4325.jpg,0,4325,0c44a8bcd2dc6a2d066aa8c574a24997cfb4942c8c8ce186db7896cf2723df09,a68e9efbeedede1e
